CG10789	CG31640	1
CG10794	CG15185	1
CG10798	CG11248	1
CG10798	CG14166	1
CG10798	CG1681	1
CG10798	CG17143	1
CG10800	CG12227	1
CG10800	CG12673	1
CG10800	CG14121	1
CG10800	CG3448	1
CG10800	CG4079	1
CG10811	CG6147	1
CG10811	CG8268	1
CG10822	CG3085	1
CG10822	CG7231	1
CG10825	CG13407	1
CG10840	CG3081	1
CG10846	CG11248	1
CG10846	CG12297	1
CG10846	CG13081	1
CG10846	CG17347	1
CG10846	CG17652	1
CG10846	CG3203	1
CG10846	CG4832	1
CG10846	CG5820	1
CG10846	CG8206	1
CG10846	CG8359	1
CG10855	CG12227	1
CG10855	CG8979	1
CG1088	CG11176	1
CG1088	CG16826	1
CG1088	CG17332	1
CG1088	CG18584	1
CG1088	CG4800	1
CG10882	CG12157	1
CG10882	CG31460	1
CG10882	CG33103	1
CG10882	CG8199	1
CG10887	CG12674	1
CG10889	CG2096	1
CG10897	CG6843	1
CG10901	CG15185	1
CG10901	CG18398	1
CG10903	CG9527	1
CG10909	CG11148	1
CG1091	CG11327	1
CG1091	CG12589	1
CG1091	CG16725	1
CG1091	CG17143	1
CG1091	CG2709	1
CG1091	CG9772	1
CG10917	CG11092	1
CG1092	CG8187	1
CG10922	CG13474	1
CG10922	CG1475	1
CG10922	CG17158	1
CG10922	CG8610	1
CG10927	CG33129	1
CG10927	CG6020	1
CG10943	CG11164	1
CG10943	CG12767	1
CG10943	CG16747	1
CG10943	CG2023	1
CG10943	CG2109	1
CG10943	CG30183	1
CG10943	CG32955	1
CG10943	CG8282	1
CG10943	CG8808	1
CG10944	CG11327	1
CG10944	CG1135	1
CG10944	CG30115	1
CG10944	CG7146	1
CG10944	CG8075	1
CG10944	CG8414	1
CG10948	CG1168	1
CG10948	CG11711	1
CG10948	CG15710	1
CG10948	CG3081	1
CG10948	CG31175	1
CG10950	CG6510	1
CG10954	CG15136	1
CG10955	CG13889	1
CG10955	CG18591	1
CG10978	CG16853	1
CG10988	CG11271	1
CG10988	CG9850	1
CG10989	CG6202	1
CG10990	CG12363	1
CG10990	CG12985	1
CG10990	CG15646	1
CG10990	CG4303	1
CG10990	CG9796	1
CG10992	CG13630	1
CG10992	CG9163	1
CG10996	CG9614	1
CG11006	CG1104	1
CG11006	CG13476	1
CG11006	CG15422	1
CG11006	CG17271	1
CG11006	CG3114	1
CG11007	CG12081	1
CG11007	CG6608	1
CG11008	CG9790	1
CG11025	CG11409	1
CG11029	CG2713	1
CG11033	CG12673	1
CG1104	CG11525	1
CG1104	CG1746	1
CG1104	CG1883	1
CG1104	CG2713	1
CG1104	CG32950	1
CG1104	CG3938	1
CG1104	CG4087	1
CG1104	CG5820	1
CG1104	CG6046	1
CG1104	CG6707	1
CG1104	CG6846	1
CG1104	CG7808	1
CG1104	CG9238	1
CG11051	CG6510	1
CG11051	CG9473	1
CG11055	CG17018	1
CG11055	CG32647	1
CG11055	CG6766	1
CG11055	CG7570	1
CG11061	CG11148	1
CG11061	CG13476	1
CG11061	CG1391	1
CG11061	CG1422	1
CG11061	CG1474	1
CG11061	CG15011	1
CG11061	CG15697	1
CG11061	CG17050	1
CG11061	CG17776	1
CG11061	CG18362	1
CG11061	CG3001	1
CG11061	CG3081	1
CG11061	CG33208	1
CG11061	CG3880	1
CG11061	CG6073	1
CG11061	CG8965	1
CG11061	CG9306	1
CG11064	CG3612	1
CG11064	CG4167	1
CG11068	CG11448	1
CG11076	CG11213	1
CG11076	CG13022	1
CG11076	CG14549	1
CG11076	CG15308	1
CG11076	CG33129	1
CG11076	CG3769	1
CG11076	CG8173	1
CG11076	CG8292	1
CG11076	CG9890	1
CG11086	CG7911	1
CG11092	CG17903	1
CG11092	CG3612	1
CG11092	CG4104	1
CG1112	CG4863	1
CG11120	CG31363	1
CG11127	CG2023	1
CG11127	CG9986	1
CG11132	CG1968	1
CG11133	CG4771	1
CG11134	CG30089	1
CG11140	CG11699	1
CG11140	CG12399	1
CG11140	CG9392	1
CG11145	CG9511	1
CG11148	CG13576	1
CG11148	CG6950	1
CG1116	CG1851	1
CG11164	CG11173	1
CG11164	CG11347	1
CG11164	CG11656	1
CG11164	CG12399	1
CG11164	CG12985	1
CG11164	CG13317	1
CG11164	CG1363	1
CG11164	CG13687	1
CG11164	CG14512	1
CG11164	CG14692	1
CG11164	CG1474	1
CG11164	CG14806	1
CG11164	CG15167	1
CG11164	CG15180	1
CG11164	CG15646	1
CG11164	CG15669	1
CG11164	CG16790	1
CG11164	CG17153	1
CG11164	CG17776	1
CG11164	CG1888	1
CG11164	CG2079	1
CG11164	CG2194	1
CG11164	CG2984	1
CG11164	CG31122	1
CG11164	CG31196	1
CG11164	CG31247	1
CG11164	CG32809	1
CG11164	CG33070	1
CG11164	CG3918	1
CG11164	CG4057	1
CG11164	CG4071	1
CG11164	CG4634	1
CG11164	CG4968	1
CG11164	CG5199	1
CG11164	CG5446	1
CG11164	CG5984	1
CG11164	CG6353	1
CG11164	CG6378	1
CG11164	CG6380	1
CG11164	CG6393	1
CG11164	CG6416	1
CG11164	CG6843	1
CG11164	CG7856	1
CG11164	CG8386	1
CG11164	CG8857	1
CG11164	CG9192	1
CG11164	CG9212	1
CG11164	CG9238	1
CG11164	CG9473	1
CG11172	CG3880	1
CG11173	CG14145	1
CG11173	CG15442	1
CG11173	CG15693	1
CG11173	CG17246	1
CG11173	CG2715	1
CG11173	CG30291	1
CG11173	CG31136	1
CG11173	CG5939	1
CG11173	CG6625	1
CG11173	CG7758	1
CG11173	CG9415	1
CG11176	CG5345	1
CG11176	CG5630	1
CG11180	CG14302	1
CG11180	CG31122	1
CG11180	CG8884	1
CG11181	CG15771	1
CG11181	CG1841	1
CG11181	CG2865	1
CG11181	CG2944	1
CG11181	CG4863	1
CG11181	CG5274	1
CG11181	CG7911	1
CG11181	CG8808	1
CG11181	CG9163	1
CG11183	CG5345	1
CG11183	CG9821	1
CG1120	CG4785	1
CG1120	CG5062	1
CG1120	CG5274	1
CG1120	CG7757	1
CG1120	CG9131	1
CG11200	CG8191	1
CG11201	CG9232	1
CG11205	CG2925	1
CG11212	CG18090	1
CG11213	CG11271	1
CG11213	CG13272	1
CG11213	CG13458	1
CG11213	CG13614	1
CG11213	CG13728	1
CG11213	CG17520	1
CG11213	CG2261	1
CG11213	CG3114	1
CG11213	CG31738	1
CG11213	CG3193	1
CG11213	CG5920	1
CG11213	CG6238	1
CG11213	CG6779	1
CG11213	CG7017	1
CG11213	CG7057	1
CG11213	CG7611	1
CG11213	CG8427	1
CG11213	CG9467	1
CG11248	CG13476	1
CG11248	CG15011	1
CG11248	CG1591	1
CG11248	CG18362	1
CG11248	CG31475	1
CG11248	CG3193	1
CG11248	CG5062	1
CG11248	CG8065	1
CG11248	CG8086	1
CG11248	CG8274	1
CG11248	CG8851	1
CG11248	CG8965	1
CG11248	CG9911	1
CG11249	CG11380	1
CG11249	CG1391	1
CG11249	CG18042	1
CG11254	CG18584	1
CG11254	CG9911	1
CG1126	CG5725	1
CG11267	CG8187	1
CG11268	CG13689	1
CG11268	CG15908	1
CG11269	CG13272	1
CG11271	CG11648	1
CG11271	CG18616	1
CG11271	CG2865	1
CG11271	CG32705	1
CG11271	CG33141	1
CG11271	CG4832	1
CG11271	CG5099	1
CG11271	CG7173	1
CG11271	CG7570	1
CG11271	CG8292	1
CG11276	CG6196	1
CG11276	CG6950	1
CG11276	CG7146	1
CG11286	CG9578	1
CG11293	CG3081	1
CG11295	CG3953	1
CG11299	CG13951	1
CG11299	CG15080	1
CG11299	CG7958	1
CG11305	CG12985	1
CG11305	CG15224	1
CG11306	CG32096	1
CG11309	CG12743	1
CG11312	CG17369	1
CG11312	CG3048	1
CG11314	CG13138	1
CG11314	CG15016	1
CG11314	CG15067	1
CG11314	CG9632	1
CG11327	CG12079	1
CG11327	CG12194	1
CG11327	CG13893	1
CG11327	CG14694	1
CG11327	CG14993	1
CG11327	CG1504	1
CG11327	CG16984	1
CG11327	CG17287	1
CG11327	CG17342	1
CG11327	CG17746	1
CG11327	CG2124	1
CG11327	CG2183	1
CG11327	CG30019	1
CG11327	CG31676	1
CG11327	CG3314	1
CG11327	CG3579	1
CG11327	CG4299	1
CG11327	CG4554	1
CG11327	CG4603	1
CG11327	CG5288	1
CG11327	CG5619	1
CG11327	CG6222	1
CG11327	CG6773	1
CG11327	CG7992	1
CG11327	CG9012	1
CG11334	CG13389	1
CG11334	CG1871	1
CG11337	CG1391	1
CG11337	CG31121	1
CG11340	CG3771	1
CG11347	CG11876	1
CG11347	CG32672	1
CG11347	CG3314	1
CG11347	CG5792	1
CG11349	CG11881	1
CG11349	CG13742	1
CG1135	CG13287	1
CG1135	CG13458	1
CG1135	CG13471	1
CG1135	CG15525	1
CG1135	CG15646	1
CG1135	CG16734	1
CG1135	CG17377	1
CG1135	CG18004	1
CG1135	CG18041	1
CG1135	CG2023	1
CG1135	CG31036	1
CG1135	CG32447	1
CG1135	CG5303	1
CG1135	CG6707	1
CG1135	CG8965	1
CG1135	CG9306	1
CG1135	CG9331	1
CG1135	CG9911	1
CG1138	CG2774	1
CG11380	CG13138	1
CG11380	CG1478	1
CG11380	CG15737	1
CG11380	CG15865	1
CG11380	CG17896	1
CG11380	CG3075	1
CG11380	CG32016	1
CG11380	CG5147	1
CG11380	CG5529	1
CG11380	CG6137	1
CG11380	CG6779	1
CG11380	CG8058	1
CG11380	CG8086	1
CG11380	CG8363	1
CG11381	CG8981	1
CG11382	CG1598	1
CG11397	CG1968	1
CG11409	CG12292	1
CG11409	CG33056	1
CG11419	CG13090	1
CG11420	CG5121	1
CG11427	CG14098	1
CG11427	CG14870	1
CG11427	CG15154	1
CG11427	CG3508	1
CG11427	CG3919	1
CG11427	CG4454	1
CG11427	CG4617	1
CG11427	CG5170	1
CG11427	CG7945	1
CG11427	CG8669	1
CG11427	CG9535	1
CG11448	CG13843	1
CG11448	CG8383	1
CG11451	CG13326	1
CG11482	CG13379	1
CG11486	CG11498	1
CG11486	CG12548	1
CG11486	CG1307	1
CG11486	CG13090	1
CG11486	CG14226	1
CG11486	CG1478	1
CG11486	CG15124	1
CG11486	CG1871	1
CG11486	CG3981	1
CG11486	CG4303	1
CG11486	CG5461	1
CG11486	CG6337	1
CG11486	CG7392	1
CG11486	CG7600	1
CG11486	CG7849	1
CG11486	CG8023	1
CG11486	CG8232	1
CG11486	CG8322	1
CG11486	CG9986	1
CG11495	CG13022	1
CG11501	CG17358	1
CG11522	CG13576	1
CG11522	CG7202	1
CG11523	CG30122	1
CG11523	CG31232	1
CG11523	CG6428	1
CG11523	CG9791	1
CG11525	CG1435	1
CG11525	CG1475	1
CG11525	CG14792	1
CG11525	CG15753	1
CG11525	CG31961	1
CG11525	CG3552	1
CG11525	CG3929	1
CG11525	CG4365	1
CG11525	CG4533	1
CG11525	CG4980	1
CG11525	CG5151	1
CG11525	CG8470	1
CG11539	CG1395	1
CG11539	CG1620	1
CG11539	CG33214	1
CG11539	CG5685	1
CG11539	CG6519	1
CG11561	CG2986	1
CG11577	CG13662	1
CG11579	CG16719	1
CG11579	CG4771	1
CG11579	CG9541	1
CG11594	CG3662	1
CG11596	CG1641	1
CG11596	CG8171	1
CG11606	CG1975	1
CG11614	CG2227	1
CG1163	CG2091	1
CG11638	CG8840	1
CG11642	CG1417	1
CG11642	CG17521	1
CG11642	CG4863	1
CG11642	CG5748	1
CG11642	CG6141	1
CG11648	CG13728	1
CG11648	CG1486	1
CG11648	CG33207	1
CG11648	CG6932	1
CG11648	CG8825	1
CG11652	CG15308	1
CG11652	CG7265	1
CG11656	CG11711	1
CG11656	CG13083	1
CG11656	CG13867	1
CG11656	CG15071	1
CG11656	CG16826	1
CG11656	CG17564	1
CG11656	CG31196	1
CG11656	CG31357	1
CG11656	CG3810	1
CG11656	CG4747	1
CG11656	CG5026	1
CG11656	CG5857	1
CG11656	CG6058	1
CG11656	CG6398	1
CG11656	CG6416	1
CG11656	CG6845	1
CG11656	CG9113	1
CG11672	CG13142	1
CG11672	CG15224	1
CG11672	CG1810	1
CG11672	CG1851	1
CG11672	CG18812	1
CG11672	CG2665	1
CG11672	CG32230	1
CG11672	CG3922	1
CG11672	CG5057	1
CG11672	CG6141	1
CG11672	CG6159	1
CG11672	CG6238	1
CG11672	CG6680	1
CG11672	CG7007	1
CG11672	CG7851	1
CG11672	CG9291	1
CG11679	CG7757	1
CG1168	CG13379	1
CG1168	CG15109	1
CG1168	CG4303	1
CG1168	CG6147	1
CG1168	CG8725	1
CG1168	CG9102	1
CG11693	CG12985	1
CG11699	CG1746	1
CG11711	CG1422	1
CG11711	CG17377	1
CG11711	CG1921	1
CG11711	CG31869	1
CG11711	CG32711	1
CG11711	CG3557	1
CG11711	CG4865	1
CG11711	CG5693	1
CG11711	CG6779	1
CG11711	CG9016	1
CG11718	CG8228	1
CG11722	CG15634	1
CG11722	CG5345	1
CG11723	CG9473	1
CG11727	CG5280	1
CG11738	CG15015	1
CG11738	CG2972	1
CG11750	CG32133	1
CG11753	CG7808	1
CG11753	CG9090	1
CG11756	CG3658	1
CG11756	CG6459	1
CG11759	CG15080	1
CG11770	CG6235	1
CG11776	CG12433	1
CG11776	CG9893	1
CG11791	CG18528	1
CG11796	CG14105	1
CG11802	CG3224	1
CG11802	CG7015	1
CG11804	CG6290	1
CG11835	CG4415	1
CG11844	CG33214	1
CG11849	CG18591	1
CG11876	CG11881	1
CG11876	CG13280	1
CG11876	CG2677	1
CG11876	CG8057	1
CG11881	CG12928	1
CG11881	CG13731	1
CG11881	CG16758	1
CG11881	CG17059	1
CG11881	CG17894	1
CG11881	CG2986	1
CG11881	CG4076	1
CG11881	CG4617	1
CG11881	CG4865	1
CG11881	CG5359	1
CG11881	CG6779	1
CG11881	CG9541	1
CG11882	CG5303	1
CG11882	CG9012	1
CG11883	CG15735	1
CG11883	CG3193	1
CG11885	CG13319	1
CG11887	CG14000	1
CG11896	CG13687	1
CG11896	CG2213	1
CG11896	CG31559	1
CG11896	CG4553	1
CG11896	CG7108	1
CG11896	CG8768	1
CG11899	CG12013	1
CG11899	CG6584	1
CG11905	CG14625	1
CG11905	CG18259	1
CG11905	CG4887	1
CG11905	CG5062	1
CG11905	CG8495	1
CG11906	CG17855	1
CG11920	CG13097	1
CG11920	CG13458	1
CG11949	CG9636	1
CG11961	CG13200	1
CG11961	CG3858	1
CG11963	CG13549	1
CG11964	CG1391	1
CG11964	CG4303	1
CG11964	CG8617	1
CG11968	CG2092	1
CG11968	CG8707	1
CG11985	CG2865	1
CG11987	CG12954	1
CG11990	CG4167	1
CG12000	CG13840	1
CG12000	CG15352	1
CG12001	CG14271	1
CG12001	CG8362	1
CG12007	CG9986	1
CG12011	CG8414	1
CG12013	CG4795	1
CG12018	CG1478	1
CG12018	CG2830	1
CG12020	CG17342	1
CG12020	CG4766	1
CG12020	CG6416	1
CG12020	CG9665	1
CG12021	CG18124	1
CG12021	CG9099	1
CG12023	CG4584	1
CG12025	CG30115	1
CG12025	CG32096	1
CG12030	CG6685	1
CG12034	CG4405	1
CG12034	CG9159	1
CG12047	CG13138	1
CG12047	CG4832	1
CG12054	CG12404	1
CG12056	CG33103	1
CG12065	CG18042	1
CG12065	CG5703	1
CG12070	CG3671	1
CG12075	CG17521	1
CG12075	CG8857	1
CG12079	CG17924	1
CG12079	CG6463	1
CG12081	CG15220	1
CG12081	CG15693	1
CG12081	CG5807	1
CG12081	CG8276	1
CG12106	CG7168	1
CG12107	CG8383	1
CG12109	CG13022	1
CG12115	CG15185	1
CG12116	CG31150	1
CG12116	CG4345	1
CG12116	CG8721	1
CG12116	CG9703	1
CG12116	CG9773	1
CG12124	CG13167	1
CG12124	CG18067	1
CG12124	CG3948	1
CG12124	CG5028	1
CG12124	CG6416	1
CG12129	CG17660	1
CG12132	CG5984	1
CG12142	CG4287	1
CG12143	CG6020	1
CG12157	CG32654	1
CG1216	CG14254	1
CG1216	CG14939	1
CG1216	CG15693	1
CG1216	CG2519	1
CG1216	CG32950	1
CG1216	CG4532	1
CG1216	CG5709	1
CG1216	CG6637	1
CG1216	CG7725	1
CG1216	CG9242	1
CG12163	CG17358	1
CG12175	CG1422	1
CG12175	CG15224	1
CG12175	CG17855	1
CG12175	CG4168	1
CG12175	CG7238	1
CG12179	CG14101	1
CG12179	CG9653	1
CG12179	CG9986	1
CG12182	CG12297	1
CG12194	CG12437	1
CG12206	CG3953	1
CG12227	CG13138	1
CG12227	CG14053	1
CG12227	CG9316	1
CG12234	CG5642	1
CG12235	CG2862	1
CG12237	CG13662	1
CG12261	CG14480	1
CG12272	CG13458	1
CG12272	CG13966	1
CG12272	CG17342	1
CG12272	CG31029	1
CG12289	CG16758	1
CG12289	CG8458	1
CG12297	CG5576	1
CG12297	CG5709	1
CG12297	CG7486	1
CG12321	CG31999	1
CG12321	CG3525	1
CG12324	CG13840	1
CG12333	CG5405	1
CG12363	CG12813	1
CG12363	CG13022	1
